epoch,stage,train_loss,learning_rate,grad_norm,val_mean_cost,val_mean_gap_vs_greedy,val_gap_std,val_win_rate,val_mean_gap_vs_ilp,val_mean_cost_random
1,5,1.9006484606001113,0.000999523264524187,1.162942598787257,1011.4411258433461,2.2852791839638287,5.445232745534681,66.4,-5.641599301712331,1203.1772899320126
2,5,1.7631244777838389,0.0009980939672035976,1.7793457711356995,998.427115201056,3.558568969811534,5.064886201336267,75.6,-4.258985332335818,1207.0084137989284
3,5,1.7414304520686468,0.0009957148336251903,1.8448955070485442,995.6737532060147,3.824893346233145,5.256714946293103,77.4,-3.9581029135504995,1195.093248528123
4,10,1.0109406766759024,0.000992390400658477,1.6789463399570324,990.767807696104,4.303766762485297,5.116098264009573,81.6,-3.4382008665895163,1200.094392965734
5,10,0.984630440155665,0.0009881270078039876,1.8387942699513682,989.3584967648983,4.4493800082397446,5.199212291488369,80.60000000000001,-3.2703749031432783,1204.0754783461093
6,10,0.9696551228033172,0.0009829327851042077,1.9168039475622227,985.7797089295387,4.802032278823146,5.014769021122902,83.0,-2.895429268668686,1199.6737517147064
7,10,0.9551871896584828,0.0009768176376400578,1.9414859410924556,984.1437513812781,4.9443915692688405,5.025799121047693,85.0,-2.742295323655506,1206.7701282773019
8,10,0.9373950138025814,0.000969793226642477,1.9712713111992628,982.4481776058674,5.109977856507319,4.991827687617756,85.8,-2.5612089397492444,1204.1436635358334
9,10,0.9186136326061355,0.0009618729472551472,2.0457180634696783,981.3443745343685,5.210434596684699,4.961417341991486,87.4,-2.4527811293902704,1201.406049590349
